,Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimzation,Two-Qubit Gate Depth After Optimzation,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
94,bqskit_clifford_15_33560,bqskit_clifford_15_33560_1e-08_ScanPartitioner3_LEAP,15,17.757431983947754,914,1286,294,460,2250,5634,"HGate, CYGate, XGate, YGate, SdgGate, ZGate, CNOTGate, CZGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.172413793103448,19.022988505747126,2.101149425287356,3.216091954022988,,False,BQSkit
95,bqskit_clifford_15_33560,bqskit_clifford_15_33560_OptimizationLevel3,15,0.373744487762451,914,680,294,226,2250,2370,"cy, cx, h, cz, y, sdg, z, s, x, swap","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
96,bqskit_clifford_5_30586,bqskit_clifford_5_30586_1e-08_ScanPartitioner3_QSearch,5,3.345881700515747,99,132,75,104,250,852,"CYGate, HGate, SdgGate, YGate, XGate, CZGate, CNOTGate, ZGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.578947368421052,18.526315789473685,2.6052631578947363,3.1315789473684212,,False,BQSkit
97,bqskit_clifford_5_30586,bqskit_clifford_5_30586_1e-08_ScanPartitioner3_LEAP,5,3.387631893157959,99,136,75,109,250,704,"CYGate, HGate, SdgGate, YGate, XGate, CZGate, CNOTGate, ZGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.578947368421052,19.18421052631579,2.6052631578947363,3.263157894736842,,False,BQSkit
98,bqskit_clifford_5_30586,bqskit_clifford_5_30586_OptimizationLevel3,5,0.050739765167236,99,62,75,48,250,234,"s, y, cy, h, cx, cz, swap, x, sdg, z","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
99,bqskit_clifford_19_58490,bqskit_clifford_19_58490_1e-08_ScanPartitioner3_QSearch,19,34.47294092178345,1415,2050,397,616,3610,8848,"CYGate, HGate, YGate, XGate, SdgGate, CZGate, CNOTGate, ZGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.32448377581121,18.469026548672566,2.087020648967551,3.101769911504425,,False,BQSkit
100,bqskit_clifford_19_58490,bqskit_clifford_19_58490_1e-08_ScanPartitioner3_LEAP,19,33.69319677352905,1415,2052,397,616,3610,8783,"CYGate, HGate, YGate, XGate, SdgGate, CZGate, CNOTGate, ZGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.32448377581121,19.855457227138643,2.087020648967551,3.37905604719764,,False,BQSkit
101,bqskit_clifford_19_58490,bqskit_clifford_19_58490_OptimizationLevel3,19,0.6971940994262691,1415,1039,397,300,3610,3565,"x, s, cy, y, cx, h, sdg, z, swap, cz","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
102,bqskit_clifford_14_87434,bqskit_clifford_14_87434_1e-08_ScanPartitioner3_QSearch,14,14.580294847488403,770,1149,285,441,1960,4847,"CYGate, HGate, SdgGate, YGate, XGate, ZGate, CNOTGate, CZGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.384615384615385,19.076923076923077,2.115384615384615,3.225274725274725,,False,BQSkit
103,bqskit_clifford_14_87434,bqskit_clifford_14_87434_1e-08_ScanPartitioner3_LEAP,14,20.24947714805603,770,1150,285,445,1960,4793,"CYGate, HGate, SdgGate, YGate, XGate, ZGate, CNOTGate, CZGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.384615384615385,20.752747252747252,2.115384615384615,3.5604395604395602,,False,BQSkit
104,bqskit_clifford_14_87434,bqskit_clifford_14_87434_OptimizationLevel3,14,0.321223497390747,770,550,285,205,1960,1951,"z, sdg, swap, s, cy, y, cz, x, cx, h","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
105,bqskit_clifford_7_80431,bqskit_clifford_7_80431_1e-08_ScanPartitioner3_QSearch,7,7.837308883666992,191,270,116,177,490,1249,"CYGate, HGate, YGate, XGate, SdgGate, CZGate, ZGate, CNOTGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.833333333333333,18.19047619047619,2.273809523809523,3.047619047619047,,False,BQSkit
106,bqskit_clifford_7_80431,bqskit_clifford_7_80431_1e-08_ScanPartitioner3_LEAP,7,5.452123165130615,191,271,116,177,490,1219,"CYGate, HGate, YGate, XGate, SdgGate, CZGate, ZGate, CNOTGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.833333333333333,19.5,2.273809523809523,3.309523809523809,,False,BQSkit
107,bqskit_clifford_7_80431,bqskit_clifford_7_80431_OptimizationLevel3,7,0.098596334457397,191,133,116,82,490,504,"cy, s, y, z, h, cx, sdg, cz, swap, x","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
108,bqskit_clifford_9_88504,bqskit_clifford_9_88504_1e-08_ScanPartitioner3_QSearch,9,9.199275970458984,334,476,161,256,810,2224,"HGate, CYGate, XGate, YGate, SdgGate, CNOTGate, ZGate, CZGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.472972972972973,18.93918918918919,2.256756756756756,3.202702702702702,,False,BQSkit
