,Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimzation,Two-Qubit Gate Depth After Optimzation,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
0,bqskit_bv_all_ones_41,bqskit_bv_all_ones_41_1e-08_ScanPartitioner3_QSearch,41,3.783550024032592,40,40,40,40,163,284,"HGate, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.1,13.75,2.0,2.15,,False,BQSkit
1,bqskit_bv_all_ones_41,bqskit_bv_all_ones_41_1e-08_ScanPartitioner3_LEAP,41,3.699551105499267,40,40,40,40,163,284,"HGate, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.1,13.0,2.0,2.0,,False,BQSkit
2,bqskit_bv_all_ones_41,bqskit_bv_all_ones_41_OptimizationLevel3,41,0.12971997261047302,40,40,41,40,163,253,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
3,bqskit_bv_all_ones_29,bqskit_bv_all_ones_29_1e-08_ScanPartitioner3_QSearch,29,3.107665538787842,28,28,28,28,115,200,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.142857142857143,13.0,2.0,2.0,,False,BQSkit
4,bqskit_bv_all_ones_29,bqskit_bv_all_ones_29_1e-08_ScanPartitioner3_LEAP,29,2.969128131866455,28,28,28,28,115,200,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.142857142857143,13.357142857142858,2.0,2.071428571428571,,False,BQSkit
5,bqskit_bv_all_ones_29,bqskit_bv_all_ones_29_OptimizationLevel3,29,0.09681820869445801,28,28,29,28,115,181,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
6,bqskit_bv_all_ones_14,bqskit_bv_all_ones_14_1e-08_ScanPartitioner3_QSearch,14,2.788475513458252,13,13,13,13,55,95,"CNOTGate, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.857142857142857,12.142857142857142,1.8571428571428572,1.8571428571428572,,False,BQSkit
7,bqskit_bv_all_ones_14,bqskit_bv_all_ones_14_1e-08_ScanPartitioner3_LEAP,14,2.697751045227051,13,13,13,13,55,95,"CNOTGate, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.857142857142857,12.142857142857142,1.8571428571428572,1.8571428571428572,,False,BQSkit
8,bqskit_bv_all_ones_14,bqskit_bv_all_ones_14_OptimizationLevel3,14,0.043101787567138006,13,13,14,13,55,91,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
9,bqskit_bv_all_ones_43,bqskit_bv_all_ones_43_1e-08_ScanPartitioner3_QSearch,43,3.7919318675994873,42,42,42,42,171,298,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.095238095238095,13.238095238095237,2.0,2.047619047619047,,False,BQSkit
10,bqskit_bv_all_ones_43,bqskit_bv_all_ones_43_1e-08_ScanPartitioner3_LEAP,43,2.382446050643921,42,42,42,42,171,298,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.095238095238095,13.238095238095237,2.0,2.047619047619047,,False,BQSkit
11,bqskit_bv_all_ones_43,bqskit_bv_all_ones_43_OptimizationLevel3,43,0.131417512893676,42,42,43,42,171,265,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
12,bqskit_bv_all_ones_34,bqskit_bv_all_ones_34_1e-08_ScanPartitioner3_QSearch,34,3.161142587661743,33,33,33,33,135,235,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.9411764705882355,12.647058823529411,1.941176470588235,1.941176470588235,,False,BQSkit
13,bqskit_bv_all_ones_34,bqskit_bv_all_ones_34_1e-08_ScanPartitioner3_LEAP,34,3.215928077697754,33,33,33,33,135,235,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.9411764705882355,12.647058823529411,1.941176470588235,1.941176470588235,,False,BQSkit
14,bqskit_bv_all_ones_34,bqskit_bv_all_ones_34_OptimizationLevel3,34,0.11115241050720201,33,33,34,33,135,211,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
15,bqskit_bv_all_ones_32,bqskit_bv_all_ones_32_1e-08_ScanPartitioner3_QSearch,32,3.048736810684204,31,31,31,31,127,221,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.9375,12.625,1.9375,1.9375,,False,BQSkit
16,bqskit_bv_all_ones_32,bqskit_bv_all_ones_32_1e-08_ScanPartitioner3_LEAP,32,3.11336874961853,31,31,31,31,127,221,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.9375,12.625,1.9375,1.9375,,False,BQSkit
17,bqskit_bv_all_ones_32,bqskit_bv_all_ones_32_OptimizationLevel3,32,0.09203076362609801,31,31,32,31,127,199,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
18,bqskit_bv_all_ones_31,bqskit_bv_all_ones_31_1e-08_ScanPartitioner3_QSearch,31,2.959197282791137,30,30,30,30,123,214,"measurement, measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.133333333333334,13.0,2.0,2.0,,False,BQSkit
19,bqskit_bv_all_ones_31,bqskit_bv_all_ones_31_1e-08_ScanPartitioner3_LEAP,31,2.880466699600219,30,30,30,30,123,214,"measurement, measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.133333333333334,13.0,2.0,2.0,,False,BQSkit
20,bqskit_bv_all_ones_31,bqskit_bv_all_ones_31_OptimizationLevel3,31,0.161720991134643,30,30,31,30,123,193,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
21,bqskit_bv_all_ones_48,bqskit_bv_all_ones_48_1e-08_ScanPartitioner3_QSearch,48,4.324546337127685,47,47,47,47,191,333,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.958333333333333,12.75,1.958333333333333,1.958333333333333,,False,BQSkit
22,bqskit_bv_all_ones_48,bqskit_bv_all_ones_48_1e-08_ScanPartitioner3_LEAP,48,4.241502523422241,47,47,47,47,191,333,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.958333333333333,12.75,1.958333333333333,1.958333333333333,,False,BQSkit
23,bqskit_bv_all_ones_48,bqskit_bv_all_ones_48_OptimizationLevel3,48,0.15353488922119102,47,47,48,47,191,295,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
24,bqskit_bv_all_ones_7,bqskit_bv_all_ones_7_1e-08_ScanPartitioner3_QSearch,7,1.383596658706665,6,6,6,6,27,46,"measurement, measurement, CNOTGate, HGate, measurement, measurement, measurement, measurement, measurement, XGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.666666666666667,13.0,2.0,2.0,,False,BQSkit
25,bqskit_bv_all_ones_7,bqskit_bv_all_ones_7_1e-08_ScanPartitioner3_LEAP,7,2.932511568069458,6,6,6,6,27,46,"measurement, measurement, CNOTGate, HGate, measurement, measurement, measurement, measurement, measurement, XGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.666666666666667,13.0,2.0,2.0,,False,BQSkit
26,bqskit_bv_all_ones_7,bqskit_bv_all_ones_7_OptimizationLevel3,7,0.08432435989379801,6,6,7,6,27,49,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
27,bqskit_bv_all_ones_39,bqskit_bv_all_ones_39_1e-08_ScanPartitioner3_QSearch,39,3.278592109680176,38,38,38,38,155,270,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.105263157894737,13.0,2.0,2.0,,False,BQSkit
28,bqskit_bv_all_ones_39,bqskit_bv_all_ones_39_1e-08_ScanPartitioner3_LEAP,39,3.27494215965271,38,38,38,38,155,270,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.105263157894737,13.526315789473685,2.0,2.105263157894736,,False,BQSkit
29,bqskit_bv_all_ones_39,bqskit_bv_all_ones_39_OptimizationLevel3,39,0.13146424293518,38,38,39,38,155,241,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
30,bqskit_bv_all_ones_33,bqskit_bv_all_ones_33_1e-08_ScanPartitioner3_QSearch,33,3.055257320404052,32,32,32,32,131,228,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.125,13.0,2.0,2.0,,False,BQSkit
31,bqskit_bv_all_ones_33,bqskit_bv_all_ones_33_1e-08_ScanPartitioner3_LEAP,33,3.01136565208435,32,32,32,32,131,228,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.125,13.0,2.0,2.0,,False,BQSkit
32,bqskit_bv_all_ones_33,bqskit_bv_all_ones_33_OptimizationLevel3,33,0.16026115417480402,32,32,33,32,131,205,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
33,bqskit_bv_all_ones_38,bqskit_bv_all_ones_38_1e-08_ScanPartitioner3_QSearch,38,3.390551328659057,37,37,37,37,151,263,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.947368421052632,13.210526315789474,1.947368421052631,2.052631578947368,,False,BQSkit
34,bqskit_bv_all_ones_38,bqskit_bv_all_ones_38_1e-08_ScanPartitioner3_LEAP,38,3.3633639812469482,37,37,37,37,151,263,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.947368421052632,12.68421052631579,1.947368421052631,1.947368421052631,,False,BQSkit
35,bqskit_bv_all_ones_38,bqskit_bv_all_ones_38_OptimizationLevel3,38,0.11482667922973601,37,37,38,37,151,235,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
36,bqskit_bv_all_ones_19,bqskit_bv_all_ones_19_1e-08_ScanPartitioner3_QSearch,19,2.755668640136718,18,18,18,18,75,130,"HGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.222222222222222,13.0,2.0,2.0,,False,BQSkit
37,bqskit_bv_all_ones_19,bqskit_bv_all_ones_19_1e-08_ScanPartitioner3_LEAP,19,2.878078937530517,18,18,18,18,75,130,"HGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.222222222222222,13.0,2.0,2.0,,False,BQSkit
38,bqskit_bv_all_ones_19,bqskit_bv_all_ones_19_OptimizationLevel3,19,0.057762861251831006,18,18,19,18,75,121,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
39,bqskit_bv_all_ones_17,bqskit_bv_all_ones_17_1e-08_ScanPartitioner3_QSearch,17,1.33968710899353,16,16,16,16,67,116,"HGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.25,13.0,2.0,2.0,,False,BQSkit
40,bqskit_bv_all_ones_17,bqskit_bv_all_ones_17_1e-08_ScanPartitioner3_LEAP,17,2.812617063522339,16,16,16,16,67,116,"HGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.25,13.0,2.0,2.0,,False,BQSkit
41,bqskit_bv_all_ones_17,bqskit_bv_all_ones_17_OptimizationLevel3,17,0.052122592926025,16,16,17,16,67,109,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
42,bqskit_bv_all_ones_35,bqskit_bv_all_ones_35_1e-08_ScanPartitioner3_QSearch,35,3.096709251403808,34,34,34,34,139,242,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.117647058823529,13.294117647058824,2.0,2.058823529411764,,False,BQSkit
43,bqskit_bv_all_ones_35,bqskit_bv_all_ones_35_1e-08_ScanPartitioner3_LEAP,35,3.084878921508789,34,34,34,34,139,242,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.117647058823529,13.0,2.0,2.0,,False,BQSkit
44,bqskit_bv_all_ones_35,bqskit_bv_all_ones_35_OptimizationLevel3,35,0.10968208312988201,34,34,35,34,139,217,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
45,bqskit_bv_all_ones_16,bqskit_bv_all_ones_16_1e-08_ScanPartitioner3_QSearch,16,2.838608980178833,15,15,15,15,63,109,"measurement, measurement, measurement, HGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.875,12.25,1.875,1.875,,False,BQSkit
46,bqskit_bv_all_ones_16,bqskit_bv_all_ones_16_1e-08_ScanPartitioner3_LEAP,16,2.717509746551513,15,15,15,15,63,109,"measurement, measurement, measurement, HGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.875,12.25,1.875,1.875,,False,BQSkit
47,bqskit_bv_all_ones_16,bqskit_bv_all_ones_16_OptimizationLevel3,16,0.046817064285278,15,15,16,15,63,103,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
48,bqskit_bv_all_ones_25,bqskit_bv_all_ones_25_1e-08_ScanPartitioner3_QSearch,25,3.141211748123169,24,24,24,24,99,172,"HGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.166666666666667,13.416666666666666,2.0,2.083333333333333,,False,BQSkit
49,bqskit_bv_all_ones_25,bqskit_bv_all_ones_25_1e-08_ScanPartitioner3_LEAP,25,2.816794633865356,24,24,24,24,99,172,"HGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.166666666666667,13.0,2.0,2.0,,False,BQSkit
50,bqskit_bv_all_ones_25,bqskit_bv_all_ones_25_OptimizationLevel3,25,0.073544979095458,24,24,25,24,99,157,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
51,bqskit_bv_all_ones_18,bqskit_bv_all_ones_18_1e-08_ScanPartitioner3_QSearch,18,2.844863891601562,17,17,17,17,71,123,"HGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.888888888888889,12.333333333333334,1.888888888888888,1.888888888888888,,False,BQSkit
52,bqskit_bv_all_ones_18,bqskit_bv_all_ones_18_1e-08_ScanPartitioner3_LEAP,18,2.806667804718017,17,17,17,17,71,123,"HGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.888888888888889,12.333333333333334,1.888888888888888,1.888888888888888,,False,BQSkit
53,bqskit_bv_all_ones_18,bqskit_bv_all_ones_18_OptimizationLevel3,18,0.12057113647460901,17,17,18,17,71,115,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
54,bqskit_bv_all_ones_8,bqskit_bv_all_ones_8_1e-08_ScanPartitioner3_QSearch,8,2.988739013671875,7,7,7,7,31,53,"measurement, measurement, CNOTGate, HGate, measurement, measurement, measurement, measurement, measurement, measurement, XGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.75,11.5,1.75,1.75,,False,BQSkit
55,bqskit_bv_all_ones_8,bqskit_bv_all_ones_8_1e-08_ScanPartitioner3_LEAP,8,1.450541496276855,7,7,7,7,31,53,"measurement, measurement, CNOTGate, HGate, measurement, measurement, measurement, measurement, measurement, measurement, XGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.75,11.5,1.75,1.75,,False,BQSkit
56,bqskit_bv_all_ones_8,bqskit_bv_all_ones_8_OptimizationLevel3,8,0.023680925369262,7,7,8,7,31,55,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
57,bqskit_bv_all_ones_20,bqskit_bv_all_ones_20_1e-08_ScanPartitioner3_QSearch,20,2.7680857181549072,19,19,19,19,79,137,"measurement, measurement, measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.9,12.4,1.9,1.9,,False,BQSkit
