,Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimzation,Two-Qubit Gate Depth After Optimzation,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
124,bqskit_su2_33_3,bqskit_su2_33_3_1e-08_ScanPartitioner3_LEAP,33,3.56786036491394,99,99,99,99,363,891,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.26,13.58,1.98,2.12,,False,BQSkit
125,bqskit_su2_33_3,bqskit_su2_33_3_OptimizationLevel3,33,0.030471563339233003,99,99,99,99,363,99,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
126,bqskit_su2_11_3,bqskit_su2_11_3_1e-08_ScanPartitioner3_QSearch,11,2.717192649841308,33,33,33,33,121,297,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.117647058823529,12.941176470588236,1.941176470588235,2.0,,False,BQSkit
127,bqskit_su2_11_3,bqskit_su2_11_3_1e-08_ScanPartitioner3_LEAP,11,3.167840480804443,33,33,33,33,121,297,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.117647058823529,13.529411764705882,1.941176470588235,2.117647058823529,,False,BQSkit
128,bqskit_su2_11_3,bqskit_su2_11_3_OptimizationLevel3,11,0.015855312347412002,33,33,33,33,121,33,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
129,bqskit_su2_40_3,bqskit_su2_40_3_1e-08_ScanPartitioner3_QSearch,40,3.45660662651062,120,120,120,120,440,1080,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.416666666666666,2.0,2.083333333333333,,False,BQSkit
130,bqskit_su2_40_3,bqskit_su2_40_3_1e-08_ScanPartitioner3_LEAP,40,3.363013744354248,120,120,120,120,440,1080,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.5,2.0,2.1,,False,BQSkit
131,bqskit_su2_40_3,bqskit_su2_40_3_OptimizationLevel3,40,0.03778052330017,120,120,120,120,440,120,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
132,bqskit_su2_36_3,bqskit_su2_36_3_1e-08_ScanPartitioner3_QSearch,36,3.412502765655517,108,108,108,108,396,972,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.277777777777779,2.0,2.055555555555555,,False,BQSkit
133,bqskit_su2_36_3,bqskit_su2_36_3_1e-08_ScanPartitioner3_LEAP,36,3.659518718719482,108,108,108,108,396,972,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.185185185185185,2.0,2.037037037037037,,False,BQSkit
134,bqskit_su2_36_3,bqskit_su2_36_3_OptimizationLevel3,36,0.033151626586914,108,108,108,108,396,108,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
135,bqskit_su2_16_3,bqskit_su2_16_3_1e-08_ScanPartitioner3_QSearch,16,2.9848074913024902,48,48,48,48,176,432,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.333333333333333,14.041666666666666,2.0,2.208333333333333,,False,BQSkit
136,bqskit_su2_16_3,bqskit_su2_16_3_1e-08_ScanPartitioner3_LEAP,16,3.300334692001342,48,48,48,48,176,432,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.416666666666666,2.0,2.083333333333333,,False,BQSkit
137,bqskit_su2_16_3,bqskit_su2_16_3_OptimizationLevel3,16,0.021631240844726,48,48,48,48,176,48,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
