,Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimzation,Two-Qubit Gate Depth After Optimzation,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
43,qiskit_dtc_15_9.2583_92583,qiskit_dtc_15_9.2583_92583_1e-08_ScanPartitioner3_LEAP,15,3.555669784545898,14,28,2,4,44,132,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.2857142857142865,24.428571428571427,2.0,4.2857142857142865,,False,BQSkit
44,qiskit_dtc_15_9.2583_92583,qiskit_dtc_15_9.2583_92583_OptimizationLevel3,15,0.022929906845092003,14,28,2,4,44,131,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
45,qiskit_dtc_6_2.5695_25695,qiskit_dtc_6_2.5695_25695_1e-08_ScanPartitioner3_QSearch,6,4.305107831954956,5,10,2,4,17,51,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.666666666666667,19.666666666666668,1.666666666666666,3.333333333333333,,False,BQSkit
46,qiskit_dtc_6_2.5695_25695,qiskit_dtc_6_2.5695_25695_1e-08_ScanPartitioner3_LEAP,6,4.2920355796813965,5,10,2,4,17,51,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.666666666666667,21.333333333333332,1.666666666666666,3.666666666666666,,False,BQSkit
47,qiskit_dtc_6_2.5695_25695,qiskit_dtc_6_2.5695_25695_OptimizationLevel3,6,0.016346693038940003,5,10,2,4,17,50,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
48,qiskit_dtc_14_9.4709_94709,qiskit_dtc_14_9.4709_94709_1e-08_ScanPartitioner3_QSearch,14,4.568761825561523,13,26,2,4,41,123,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.857142857142857,21.571428571428573,1.8571428571428572,3.714285714285714,,False,BQSkit
49,qiskit_dtc_14_9.4709_94709,qiskit_dtc_14_9.4709_94709_1e-08_ScanPartitioner3_LEAP,14,3.730514764785766,13,26,2,4,41,123,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.857142857142857,22.285714285714285,1.8571428571428572,3.857142857142857,,False,BQSkit
50,qiskit_dtc_14_9.4709_94709,qiskit_dtc_14_9.4709_94709_OptimizationLevel3,14,0.021247148513793,13,26,2,4,41,122,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
51,qiskit_dtc_6_2.2393_22393,qiskit_dtc_6_2.2393_22393_1e-08_ScanPartitioner3_QSearch,6,4.395485877990723,5,10,2,4,17,51,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.666666666666667,19.666666666666668,1.666666666666666,3.333333333333333,,False,BQSkit
52,qiskit_dtc_6_2.2393_22393,qiskit_dtc_6_2.2393_22393_1e-08_ScanPartitioner3_LEAP,6,3.876379251480102,5,10,2,4,17,51,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.666666666666667,19.666666666666668,1.666666666666666,3.333333333333333,,False,BQSkit
53,qiskit_dtc_6_2.2393_22393,qiskit_dtc_6_2.2393_22393_OptimizationLevel3,6,0.012913465499877002,5,10,2,4,17,50,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
54,qiskit_dtc_9_6.8225_68225,qiskit_dtc_9_6.8225_68225_1e-08_ScanPartitioner3_QSearch,9,4.023924350738525,8,16,2,4,26,78,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.5,23.0,2.0,4.0,,False,BQSkit
55,qiskit_dtc_9_6.8225_68225,qiskit_dtc_9_6.8225_68225_1e-08_ScanPartitioner3_LEAP,9,11.359365224838257,8,16,2,4,26,78,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.5,26.75,2.0,4.75,,False,BQSkit
56,qiskit_dtc_9_6.8225_68225,qiskit_dtc_9_6.8225_68225_OptimizationLevel3,9,0.016761779785156,8,16,2,4,26,77,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
57,qiskit_dtc_18_4.6925_46925,qiskit_dtc_18_4.6925_46925_1e-08_ScanPartitioner3_QSearch,18,4.945734739303589,17,34,2,4,53,159,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.888888888888889,21.88888888888889,1.888888888888888,3.777777777777777,,False,BQSkit
58,qiskit_dtc_18_4.6925_46925,qiskit_dtc_18_4.6925_46925_1e-08_ScanPartitioner3_LEAP,18,4.138792753219604,17,34,2,4,53,159,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.888888888888889,23.555555555555557,1.888888888888888,4.111111111111111,,False,BQSkit
59,qiskit_dtc_18_4.6925_46925,qiskit_dtc_18_4.6925_46925_OptimizationLevel3,18,0.029007673263549003,17,34,2,4,53,158,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
